uid1;uid2;time
39.0;95.0;1283344125.0
126.0;152.0;1283345029.0
90.0;13.0;1283345035.0
133.0;19.0;1283345239.0
35.0;83.0;1283345444.0
13.0;90.0;1283345455.0
14.0;148.0;1283345528.0
83.0;74.0;1283345716.0
74.0;83.0;1283345748.0
83.0;35.0;1283345774.0
62.0;80.0;1283345937.0
62.0;161.0;1283345937.0
62.0;148.0;1283345937.0
62.0;17.0;1283345937.0
102.0;55.0;1283346073.0
103.0;81.0;1283346287.0
52.0;11.0;1283346541.0
103.0;81.0;1283346617.0
152.0;126.0;1283346967.0
86.0;69.0;1283347293.0
81.0;56.0;1283347440.0
56.0;81.0;1283347465.0
86.0;69.0;1283347899.0
88.0;110.0;1283348483.0
13.0;90.0;1283348802.0
88.0;154.0;1283349394.0
156.0;82.0;1283349705.0
81.0;104.0;1283350194.0
81.0;130.0;1283350194.0
81.0;97.0;1283350194.0
81.0;17.0;1283350194.0
81.0;161.0;1283350194.0
81.0;39.0;1283350194.0
81.0;148.0;1283350194.0
81.0;69.0;1283350194.0
81.0;86.0;1283350194.0
17.0;81.0;1283350211.0
64.0;62.0;1283350308.0
62.0;64.0;1283350364.0
69.0;81.0;1283350544.0
148.0;81.0;1283351790.0
86.0;81.0;1283352526.0
128.0;52.0;1283355332.0
35.0;83.0;1283355936.0
35.0;15.0;1283355936.0
35.0;127.0;1283355936.0
35.0;74.0;1283355936.0
35.0;117.0;1283355936.0
35.0;143.0;1283355936.0
35.0;124.0;1283355936.0
39.0;81.0;1283406206.0
74.0;35.0;1283408236.0
124.0;35.0;1283408454.0
35.0;74.0;1283409119.0
117.0;35.0;1283409220.0
150.0;162.0;1283409310.0
112.0;126.0;1283409489.0
57.0;47.0;1283410252.0
17.0;80.0;1283410332.0
17.0;141.0;1283410332.0
17.0;62.0;1283410332.0
17.0;161.0;1283410332.0
17.0;129.0;1283410332.0
17.0;105.0;1283410332.0
17.0;146.0;1283410332.0
17.0;90.0;1283410332.0
126.0;112.0;1283410732.0
64.0;37.0;1283410873.0
64.0;118.0;1283410873.0
47.0;57.0;1283411060.0
62.0;17.0;1283411132.0
98.0;78.0;1283411202.0
90.0;17.0;1283411311.0
88.0;127.0;1283411330.0
37.0;64.0;1283412191.0
146.0;17.0;1283412208.0
64.0;118.0;1283412335.0
64.0;37.0;1283412335.0
84.0;94.0;1283412389.0
152.0;141.0;1283412425.0
152.0;133.0;1283412425.0
152.0;129.0;1283412425.0
152.0;19.0;1283412425.0
152.0;136.0;1283412425.0
152.0;69.0;1283412425.0
152.0;90.0;1283412425.0
94.0;84.0;1283412428.0
37.0;64.0;1283412494.0
118.0;64.0;1283412546.0
18.0;90.0;1283412704.0
19.0;152.0;1283412785.0
3.0;132.0;1283412888.0
129.0;152.0;1283413125.0
129.0;17.0;1283413126.0
136.0;152.0;1283413131.0
132.0;3.0;1283413276.0
136.0;166.0;1283413291.0
136.0;123.0;1283413291.0
166.0;136.0;1283413292.0
69.0;86.0;1283413563.0
133.0;152.0;1283413673.0
74.0;35.0;1283413704.0
74.0;35.0;1283413753.0
161.0;81.0;1283413949.0
127.0;35.0;1283414528.0
13.0;90.0;1283414547.0
82.0;156.0;1283414558.0
105.0;17.0;1283414682.0
82.0;32.0;1283414933.0
82.0;58.0;1283414933.0
82.0;98.0;1283414933.0
86.0;69.0;1283414982.0
90.0;152.0;1283415561.0
135.0;91.0;1283415597.0
83.0;35.0;1283415614.0
158.0;90.0;1283415934.0
158.0;11.0;1283415934.0
158.0;80.0;1283415934.0
91.0;135.0;1283416279.0
91.0;108.0;1283416309.0
32.0;82.0;1283416318.0
95.0;128.0;1283416398.0
118.0;64.0;1283416623.0
90.0;158.0;1283416750.0
52.0;11.0;1283416938.0
97.0;133.0;1283417040.0
97.0;57.0;1283417054.0
97.0;117.0;1283417061.0
11.0;52.0;1283417114.0
97.0;81.0;1283417176.0
98.0;82.0;1283417241.0
37.0;154.0;1283417284.0
37.0;64.0;1283417284.0
58.0;82.0;1283417824.0
123.0;136.0;1283418240.0
58.0;60.0;1283418298.0
58.0;69.0;1283418298.0
58.0;44.0;1283418298.0
58.0;67.0;1283418298.0
58.0;83.0;1283418298.0
58.0;101.0;1283418298.0
58.0;103.0;1283418339.0
103.0;58.0;1283418387.0
60.0;58.0;1283418527.0
83.0;58.0;1283418529.0
67.0;58.0;1283418909.0
60.0;97.0;1283418995.0
60.0;105.0;1283418995.0
97.0;60.0;1283419067.0
63.0;52.0;1283419133.0
63.0;98.0;1283419134.0
144.0;19.0;1283419215.0
18.0;154.0;1283419319.0
18.0;90.0;1283419319.0
108.0;91.0;1283419329.0
19.0;144.0;1283419417.0
86.0;69.0;1283419535.0
86.0;156.0;1283419535.0
69.0;58.0;1283419559.0
44.0;58.0;1283419661.0
161.0;11.0;1283419676.0
11.0;83.0;1283419744.0
11.0;90.0;1283419744.0
90.0;11.0;1283419810.0
83.0;11.0;1283419833.0
11.0;52.0;1283420101.0
133.0;73.0;1283420325.0
133.0;166.0;1283420325.0
133.0;107.0;1283420325.0
166.0;133.0;1283420326.0
90.0;13.0;1283420440.0
13.0;90.0;1283420477.0
52.0;11.0;1283420493.0
90.0;13.0;1283421047.0
35.0;74.0;1283421112.0
13.0;90.0;1283421223.0
128.0;95.0;1283421255.0
142.0;19.0;1283421796.0
142.0;143.0;1283421796.0
35.0;17.0;1283421823.0
17.0;35.0;1283421893.0
135.0;77.0;1283422124.0
77.0;135.0;1283422164.0
123.0;19.0;1283422292.0
123.0;133.0;1283422292.0
123.0;137.0;1283422292.0
105.0;60.0;1283422372.0
130.0;154.0;1283422431.0
136.0;148.0;1283422740.0
123.0;19.0;1283422873.0
123.0;133.0;1283422873.0
123.0;136.0;1283422873.0
128.0;3.0;1283422936.0
64.0;37.0;1283423125.0
133.0;123.0;1283423361.0
133.0;123.0;1283423364.0
136.0;156.0;1283423788.0
136.0;123.0;1283423868.0
19.0;123.0;1283424057.0
19.0;123.0;1283424061.0
19.0;142.0;1283424102.0
156.0;136.0;1283424103.0
110.0;64.0;1283425128.0
152.0;126.0;1283425407.0
126.0;152.0;1283425647.0
103.0;11.0;1283425763.0
103.0;89.0;1283425763.0
103.0;55.0;1283425763.0
103.0;156.0;1283425763.0
103.0;54.0;1283425763.0
103.0;66.0;1283425763.0
103.0;102.0;1283425763.0
148.0;136.0;1283425795.0
85.0;47.0;1283426044.0
156.0;69.0;1283426194.0
69.0;156.0;1283426242.0
136.0;156.0;1283426318.0
101.0;34.0;1283426972.0
136.0;123.0;1283427202.0
112.0;47.0;1283428136.0
112.0;57.0;1283428136.0
112.0;97.0;1283428136.0
47.0;112.0;1283428324.0
143.0;142.0;1283428416.0
143.0;35.0;1283428422.0
11.0;158.0;1283428801.0
156.0;69.0;1283429093.0
156.0;69.0;1283429223.0
156.0;86.0;1283429525.0
119.0;77.0;1283429535.0
97.0;112.0;1283429640.0
13.0;90.0;1283430028.0
86.0;36.0;1283430182.0
86.0;69.0;1283430182.0
86.0;156.0;1283430193.0
17.0;89.0;1283430496.0
89.0;17.0;1283430524.0
65.0;17.0;1283430569.0
65.0;97.0;1283430569.0
52.0;11.0;1283431123.0
11.0;52.0;1283431576.0
136.0;166.0;1283431886.0
136.0;123.0;1283431886.0
11.0;52.0;1283432265.0
88.0;127.0;1283432743.0
88.0;110.0;1283432743.0
88.0;154.0;1283432743.0
52.0;11.0;1283432763.0
130.0;86.0;1283432798.0
36.0;47.0;1283433363.0
135.0;19.0;1283433956.0
103.0;44.0;1283434170.0
103.0;50.0;1283434170.0
103.0;152.0;1283434170.0
141.0;146.0;1283434358.0
77.0;119.0;1283434850.0
136.0;153.0;1283434894.0
153.0;136.0;1283434895.0
60.0;13.0;1283434944.0
110.0;148.0;1283435130.0
3.0;128.0;1283435168.0
123.0;136.0;1283435246.0
36.0;85.0;1283435254.0
123.0;136.0;1283435266.0
13.0;60.0;1283435310.0
148.0;110.0;1283435581.0
13.0;90.0;1283435783.0
128.0;3.0;1283435915.0
90.0;11.0;1283436063.0
90.0;80.0;1283436063.0
83.0;85.0;1283436514.0
37.0;154.0;1283436565.0
37.0;64.0;1283436565.0
64.0;37.0;1283436772.0
64.0;18.0;1283436984.0
18.0;64.0;1283437056.0
64.0;110.0;1283438060.0
85.0;83.0;1283438158.0
154.0;37.0;1283439548.0
118.0;113.0;1283439579.0
85.0;36.0;1283439885.0
156.0;47.0;1283440492.0
156.0;136.0;1283440498.0
128.0;113.0;1283441061.0
85.0;36.0;1283441551.0
36.0;86.0;1283441693.0
36.0;69.0;1283441693.0
36.0;154.0;1283441693.0
36.0;85.0;1283441693.0
36.0;148.0;1283441693.0
36.0;90.0;1283441693.0
103.0;81.0;1283443112.0
103.0;44.0;1283443112.0
103.0;50.0;1283443113.0
103.0;152.0;1283443113.0
156.0;86.0;1283448651.0
156.0;69.0;1283448651.0
156.0;83.0;1283448651.0
78.0;47.0;1283461199.0
17.0;105.0;1283466896.0
17.0;80.0;1283466896.0
17.0;161.0;1283466896.0
17.0;129.0;1283466896.0
17.0;146.0;1283466896.0
17.0;141.0;1283466896.0
17.0;62.0;1283466896.0
17.0;90.0;1283466896.0
141.0;80.0;1283494150.0
141.0;161.0;1283494150.0
74.0;35.0;1283495137.0
52.0;11.0;1283495221.0
52.0;98.0;1283495221.0
52.0;63.0;1283495221.0
98.0;52.0;1283496399.0
17.0;141.0;1283496552.0
17.0;62.0;1283496552.0
17.0;146.0;1283496552.0
17.0;105.0;1283496552.0
62.0;17.0;1283496965.0
64.0;37.0;1283497037.0
64.0;118.0;1283497037.0
95.0;39.0;1283497193.0
3.0;90.0;1283497672.0
74.0;35.0;1283497809.0
11.0;90.0;1283498033.0
90.0;154.0;1283498035.0
90.0;18.0;1283498035.0
90.0;110.0;1283498035.0
90.0;3.0;1283498204.0
39.0;95.0;1283498705.0
141.0;154.0;1283498867.0
141.0;64.0;1283498867.0
64.0;141.0;1283498873.0
37.0;64.0;1283499014.0
63.0;52.0;1283499283.0
133.0;97.0;1283499319.0
83.0;156.0;1283499448.0
18.0;90.0;1283499670.0
154.0;141.0;1283499950.0
129.0;64.0;1283500168.0
129.0;154.0;1283500168.0
129.0;110.0;1283500168.0
146.0;17.0;1283500219.0
110.0;129.0;1283500246.0
64.0;129.0;1283500259.0
11.0;52.0;1283500315.0
110.0;90.0;1283500459.0
32.0;97.0;1283500496.0
35.0;74.0;1283500507.0
32.0;97.0;1283500560.0
154.0;129.0;1283500597.0
11.0;98.0;1283500608.0
11.0;52.0;1283500608.0
32.0;97.0;1283500608.0
69.0;156.0;1283500785.0
56.0;13.0;1283501041.0
18.0;90.0;1283501324.0
18.0;154.0;1283501324.0
101.0;58.0;1283501368.0
69.0;156.0;1283501739.0
69.0;156.0;1283501756.0
86.0;156.0;1283501965.0
13.0;56.0;1283501998.0
118.0;64.0;1283502325.0
52.0;11.0;1283502665.0
52.0;11.0;1283502760.0
52.0;98.0;1283502760.0
37.0;64.0;1283502768.0
37.0;154.0;1283502768.0
97.0;133.0;1283502837.0
97.0;57.0;1283503329.0
78.0;113.0;1283503342.0
11.0;52.0;1283503426.0
98.0;52.0;1283503604.0
98.0;11.0;1283503613.0
47.0;152.0;1283503730.0
94.0;61.0;1283503790.0
47.0;135.0;1283503802.0
61.0;94.0;1283503829.0
135.0;47.0;1283503896.0
47.0;156.0;1283504075.0
47.0;156.0;1283504158.0
135.0;30.0;1283504662.0
13.0;85.0;1283504683.0
118.0;148.0;1283505180.0
148.0;154.0;1283506443.0
148.0;154.0;1283506497.0
11.0;52.0;1283506808.0
52.0;11.0;1283506966.0
64.0;37.0;1283507214.0
133.0;19.0;1283507456.0
64.0;37.0;1283507480.0
64.0;118.0;1283507480.0
37.0;64.0;1283507526.0
130.0;11.0;1283507810.0
130.0;80.0;1283507810.0
130.0;161.0;1283507810.0
118.0;64.0;1283507997.0
18.0;154.0;1283508382.0
18.0;90.0;1283508382.0
129.0;154.0;1283508706.0
129.0;119.0;1283508706.0
141.0;36.0;1283509046.0
130.0;152.0;1283509117.0
18.0;85.0;1283509488.0
118.0;128.0;1283509742.0
118.0;102.0;1283509742.0
118.0;83.0;1283509742.0
18.0;64.0;1283510670.0
152.0;47.0;1283510755.0
156.0;47.0;1283510799.0
156.0;47.0;1283510831.0
18.0;64.0;1283510940.0
135.0;97.0;1283511228.0
135.0;77.0;1283511228.0
90.0;69.0;1283511469.0
135.0;77.0;1283513113.0
154.0;37.0;1283513293.0
88.0;110.0;1283514162.0
88.0;127.0;1283514162.0
88.0;154.0;1283514162.0
34.0;113.0;1283514781.0
69.0;90.0;1283514886.0
11.0;150.0;1283516494.0
37.0;64.0;1283517130.0
37.0;154.0;1283517130.0
141.0;154.0;1283517539.0
112.0;123.0;1283517832.0
130.0;33.0;1283518068.0
103.0;81.0;1283518543.0
123.0;112.0;1283518832.0
107.0;62.0;1283519157.0
13.0;103.0;1283519195.0
13.0;67.0;1283519212.0
105.0;17.0;1283519216.0
64.0;37.0;1283519233.0
13.0;90.0;1283519501.0
154.0;129.0;1283519699.0
35.0;110.0;1283520491.0
35.0;74.0;1283520492.0
58.0;103.0;1283520929.0
58.0;141.0;1283521130.0
58.0;44.0;1283521130.0
13.0;90.0;1283521524.0
97.0;19.0;1283521714.0
19.0;97.0;1283521733.0
110.0;35.0;1283521837.0
154.0;129.0;1283521923.0
154.0;148.0;1283522000.0
154.0;148.0;1283522001.0
154.0;90.0;1283522012.0
154.0;37.0;1283522013.0
90.0;13.0;1283522264.0
13.0;90.0;1283522390.0
107.0;62.0;1283522771.0
119.0;77.0;1283524602.0
119.0;33.0;1283524602.0
119.0;129.0;1283524836.0
107.0;62.0;1283524913.0
135.0;69.0;1283524973.0
150.0;11.0;1283753128.0
150.0;162.0;1283754193.0
74.0;35.0;1283754347.0
35.0;74.0;1283754440.0
62.0;107.0;1283754831.0
62.0;64.0;1283755036.0
35.0;65.0;1283755294.0
77.0;119.0;1283755347.0
65.0;35.0;1283755628.0
129.0;119.0;1283755694.0
47.0;57.0;1283755964.0
47.0;118.0;1283755964.0
47.0;78.0;1283755964.0
64.0;62.0;1283756008.0
47.0;156.0;1283756217.0
47.0;57.0;1283756260.0
110.0;148.0;1283756494.0
110.0;11.0;1283756494.0
110.0;80.0;1283756494.0
64.0;118.0;1283756509.0
64.0;37.0;1283756509.0
3.0;90.0;1283756523.0
37.0;64.0;1283756556.0
90.0;3.0;1283756596.0
11.0;110.0;1283756665.0
55.0;102.0;1283757051.0
118.0;64.0;1283757283.0
118.0;47.0;1283757283.0
55.0;102.0;1283757325.0
78.0;47.0;1283757454.0
161.0;17.0;1283757558.0
161.0;62.0;1283757595.0
161.0;17.0;1283757634.0
161.0;17.0;1283757733.0
74.0;35.0;1283757915.0
80.0;110.0;1283758789.0
69.0;152.0;1283758862.0
80.0;90.0;1283758911.0
80.0;158.0;1283758917.0
80.0;17.0;1283758925.0
47.0;126.0;1283758954.0
80.0;14.0;1283758979.0
80.0;17.0;1283758985.0
80.0;14.0;1283758988.0
80.0;110.0;1283759000.0
80.0;78.0;1283759378.0
80.0;113.0;1283759378.0
148.0;110.0;1283759454.0
18.0;47.0;1283759833.0
78.0;80.0;1283760034.0
33.0;119.0;1283760195.0
18.0;14.0;1283760395.0
151.0;91.0;1283760906.0
118.0;128.0;1283761002.0
118.0;102.0;1283761002.0
118.0;83.0;1283761002.0
35.0;74.0;1283761390.0
126.0;166.0;1283761434.0
69.0;77.0;1283761609.0
77.0;69.0;1283761645.0
64.0;62.0;1283761792.0
35.0;119.0;1283761864.0
77.0;150.0;1283761986.0
33.0;119.0;1283761997.0
18.0;17.0;1283762251.0
102.0;3.0;1283762362.0
17.0;18.0;1283762451.0
17.0;61.0;1283762451.0
113.0;80.0;1283762956.0
80.0;113.0;1283763012.0
18.0;17.0;1283763120.0
36.0;85.0;1283763315.0
47.0;18.0;1283763367.0
62.0;64.0;1283763429.0
61.0;78.0;1283763458.0
150.0;77.0;1283763519.0
91.0;94.0;1283764371.0
94.0;91.0;1283764403.0
150.0;33.0;1283765138.0
150.0;77.0;1283765138.0
3.0;95.0;1283765483.0
65.0;35.0;1283765569.0
95.0;3.0;1283765645.0
35.0;65.0;1283765664.0
35.0;166.0;1283765801.0
35.0;74.0;1283765801.0
113.0;80.0;1283767099.0
64.0;133.0;1283767123.0
95.0;116.0;1283767396.0
78.0;61.0;1283767657.0
156.0;148.0;1283767701.0
148.0;156.0;1283767725.0
18.0;47.0;1283768455.0
18.0;154.0;1283768571.0
18.0;90.0;1283768571.0
74.0;35.0;1283768791.0
150.0;47.0;1283769184.0
150.0;126.0;1283769184.0
62.0;107.0;1283769222.0
41.0;150.0;1283769442.0
41.0;162.0;1283769442.0
150.0;41.0;1283769479.0
82.0;83.0;1283769559.0
83.0;82.0;1283769605.0
62.0;107.0;1283770548.0
107.0;62.0;1283770935.0
116.0;95.0;1283771251.0
62.0;107.0;1283771364.0
152.0;153.0;1283771877.0
62.0;55.0;1283771931.0
102.0;55.0;1283772017.0
55.0;62.0;1283772842.0
82.0;45.0;1283772862.0
30.0;97.0;1283773079.0
30.0;135.0;1283773079.0
97.0;30.0;1283773138.0
135.0;30.0;1283774189.0
153.0;152.0;1283774329.0
110.0;148.0;1283774332.0
110.0;11.0;1283774332.0
110.0;80.0;1283774332.0
11.0;110.0;1283774467.0
153.0;152.0;1283775247.0
153.0;136.0;1283775254.0
148.0;110.0;1283776175.0
117.0;97.0;1283776215.0
119.0;126.0;1283776252.0
97.0;117.0;1283776269.0
82.0;58.0;1283776284.0
36.0;69.0;1283776323.0
30.0;90.0;1283776475.0
30.0;35.0;1283776475.0
30.0;65.0;1283776475.0
153.0;152.0;1283776511.0
30.0;161.0;1283776533.0
30.0;133.0;1283776590.0
30.0;161.0;1283776590.0
3.0;103.0;1283776613.0
3.0;166.0;1283776613.0
103.0;3.0;1283776624.0
30.0;65.0;1283776648.0
30.0;90.0;1283776648.0
30.0;35.0;1283776648.0
30.0;129.0;1283776648.0
82.0;126.0;1283776674.0
30.0;143.0;1283776684.0
161.0;30.0;1283776696.0
126.0;119.0;1283776698.0
161.0;30.0;1283776707.0
30.0;133.0;1283776733.0
85.0;3.0;1283777053.0
37.0;154.0;1283777067.0
37.0;64.0;1283777067.0
153.0;152.0;1283777076.0
64.0;37.0;1283777143.0
136.0;166.0;1283777471.0
136.0;144.0;1283777471.0
144.0;136.0;1283777611.0
141.0;102.0;1283777635.0
102.0;141.0;1283777715.0
129.0;30.0;1283777841.0
90.0;30.0;1283778013.0
154.0;37.0;1283778242.0
80.0;110.0;1283778406.0
141.0;58.0;1283778428.0
58.0;141.0;1283778636.0
166.0;3.0;1283778909.0
90.0;30.0;1283778911.0
153.0;69.0;1283779475.0
153.0;136.0;1283779506.0
154.0;133.0;1283779613.0
154.0;141.0;1283779613.0
64.0;62.0;1283779630.0
65.0;30.0;1283779908.0
65.0;30.0;1283779923.0
136.0;153.0;1283780168.0
154.0;133.0;1283780281.0
154.0;141.0;1283780281.0
88.0;110.0;1283780550.0
88.0;127.0;1283780550.0
88.0;154.0;1283780550.0
90.0;13.0;1283780780.0
166.0;132.0;1283780888.0
132.0;166.0;1283780888.0
118.0;98.0;1283780931.0
62.0;64.0;1283781081.0
118.0;154.0;1283781428.0
118.0;64.0;1283781428.0
103.0;81.0;1283781438.0
33.0;154.0;1283781891.0
33.0;154.0;1283781955.0
13.0;90.0;1283781984.0
110.0;17.0;1283782040.0
17.0;110.0;1283782128.0
64.0;118.0;1283782860.0
64.0;37.0;1283782860.0
37.0;64.0;1283782887.0
107.0;62.0;1283782915.0
118.0;64.0;1283782965.0
13.0;35.0;1283783292.0
13.0;90.0;1283783292.0
61.0;17.0;1283783295.0
121.0;156.0;1283783363.0
136.0;153.0;1283783484.0
35.0;30.0;1283783918.0
35.0;30.0;1283783919.0
156.0;121.0;1283784553.0
133.0;30.0;1283839101.0
133.0;30.0;1283839117.0
141.0;146.0;1283840446.0
74.0;35.0;1283840900.0
146.0;141.0;1283841632.0
150.0;162.0;1283841736.0
52.0;11.0;1283842293.0
17.0;141.0;1283842342.0
17.0;146.0;1283842342.0
17.0;62.0;1283842342.0
17.0;161.0;1283842342.0
17.0;90.0;1283842342.0
17.0;80.0;1283842342.0
17.0;129.0;1283842342.0
17.0;105.0;1283842342.0
62.0;17.0;1283842417.0
161.0;17.0;1283842469.0
129.0;17.0;1283842994.0
80.0;17.0;1283843343.0
19.0;97.0;1283844178.0
97.0;19.0;1283844206.0
52.0;132.0;1283844508.0
52.0;155.0;1283844508.0
52.0;128.0;1283844508.0
52.0;103.0;1283844508.0
52.0;13.0;1283844508.0
132.0;52.0;1283844509.0
74.0;35.0;1283844560.0
90.0;152.0;1283844628.0
146.0;17.0;1283845229.0
150.0;162.0;1283845263.0
64.0;119.0;1283845588.0
64.0;62.0;1283845704.0
64.0;108.0;1283845704.0
64.0;117.0;1283845704.0
64.0;65.0;1283845704.0
105.0;17.0;1283845838.0
62.0;73.0;1283846041.0
107.0;62.0;1283846181.0
107.0;73.0;1283846181.0
94.0;92.0;1283846194.0
94.0;52.0;1283846194.0
94.0;156.0;1283846194.0
94.0;22.0;1283846194.0
94.0;103.0;1283846194.0
94.0;45.0;1283846194.0
94.0;102.0;1283846194.0
94.0;95.0;1283846194.0
94.0;83.0;1283846194.0
94.0;119.0;1283846194.0
94.0;57.0;1283846194.0
94.0;72.0;1283846194.0
94.0;3.0;1283846194.0
94.0;47.0;1283846194.0
94.0;65.0;1283846194.0
94.0;60.0;1283846194.0
95.0;94.0;1283846260.0
72.0;94.0;1283846268.0
37.0;64.0;1283846330.0
83.0;94.0;1283846350.0
95.0;94.0;1283846420.0
95.0;16.0;1283846441.0
95.0;157.0;1283846453.0
57.0;117.0;1283846471.0
57.0;97.0;1283846471.0
57.0;126.0;1283846471.0
57.0;65.0;1283846471.0
57.0;32.0;1283846471.0
57.0;165.0;1283846471.0
57.0;37.0;1283846471.0
57.0;98.0;1283846471.0
57.0;112.0;1283846471.0
57.0;47.0;1283846471.0
57.0;94.0;1283846471.0
57.0;45.0;1283846471.0
57.0;64.0;1283846471.0
57.0;56.0;1283846471.0
57.0;82.0;1283846471.0
18.0;14.0;1283846473.0
95.0;39.0;1283846479.0
95.0;56.0;1283846501.0
37.0;57.0;1283846517.0
56.0;95.0;1283846521.0
90.0;17.0;1283846533.0
165.0;57.0;1283846535.0
56.0;57.0;1283846562.0
95.0;61.0;1283846567.0
61.0;95.0;1283846577.0
95.0;22.0;1283846583.0
64.0;37.0;1283846617.0
72.0;32.0;1283846634.0
72.0;14.0;1283846634.0
72.0;94.0;1283846634.0
72.0;91.0;1283846634.0
72.0;101.0;1283846634.0
72.0;58.0;1283846634.0
72.0;60.0;1283846634.0
72.0;117.0;1283846634.0
72.0;108.0;1283846634.0
72.0;67.0;1283846634.0
72.0;34.0;1283846634.0
72.0;56.0;1283846634.0
72.0;47.0;1283846634.0
72.0;82.0;1283846634.0
72.0;112.0;1283846634.0
72.0;97.0;1283846634.0
64.0;37.0;1283846660.0
56.0;72.0;1283846694.0
37.0;64.0;1283846707.0
14.0;72.0;1283846829.0
61.0;113.0;1283846861.0
94.0;72.0;1283846861.0
61.0;105.0;1283846861.0
61.0;150.0;1283846861.0
61.0;52.0;1283846861.0
61.0;151.0;1283846861.0
61.0;63.0;1283846861.0
61.0;37.0;1283846861.0
61.0;57.0;1283846861.0
37.0;61.0;1283846866.0
107.0;62.0;1283846963.0
107.0;73.0;1283846963.0
63.0;61.0;1283846970.0
151.0;61.0;1283847134.0
67.0;72.0;1283847147.0
97.0;72.0;1283847262.0
101.0;72.0;1283847289.0
13.0;52.0;1283847292.0
82.0;72.0;1283847355.0
82.0;57.0;1283847417.0
133.0;97.0;1283847629.0
117.0;64.0;1283847735.0
117.0;57.0;1283847829.0
117.0;72.0;1283847834.0
103.0;94.0;1283848000.0
65.0;64.0;1283848052.0
65.0;94.0;1283848056.0
103.0;52.0;1283848072.0
128.0;52.0;1283848397.0
126.0;57.0;1283848482.0
133.0;97.0;1283848572.0
112.0;72.0;1283848655.0
146.0;17.0;1283848780.0
17.0;146.0;1283848811.0
35.0;74.0;1283848850.0
35.0;74.0;1283848853.0
97.0;57.0;1283849267.0
32.0;72.0;1283849288.0
60.0;72.0;1283849292.0
108.0;72.0;1283849304.0
98.0;57.0;1283849357.0
60.0;94.0;1283849389.0
105.0;61.0;1283849413.0
32.0;50.0;1283849502.0
32.0;112.0;1283849502.0
32.0;44.0;1283849502.0
32.0;28.0;1283849502.0
32.0;95.0;1283849502.0
32.0;166.0;1283849502.0
32.0;82.0;1283849502.0
32.0;72.0;1283849502.0
35.0;13.0;1283849507.0
35.0;74.0;1283849507.0
32.0;57.0;1283849517.0
72.0;32.0;1283849532.0
95.0;32.0;1283849575.0
95.0;32.0;1283849604.0
107.0;62.0;1283849608.0
62.0;64.0;1283849668.0
60.0;94.0;1283849736.0
60.0;34.0;1283849736.0
60.0;105.0;1283849736.0
60.0;67.0;1283849736.0
60.0;58.0;1283849736.0
60.0;13.0;1283849736.0
60.0;55.0;1283849736.0
60.0;72.0;1283849736.0
60.0;97.0;1283849736.0
97.0;60.0;1283849761.0
94.0;60.0;1283849772.0
62.0;64.0;1283849813.0
62.0;107.0;1283849828.0
97.0;133.0;1283849836.0
32.0;95.0;1283849840.0
62.0;107.0;1283849847.0
69.0;153.0;1283849885.0
72.0;60.0;1283850070.0
91.0;72.0;1283850077.0
55.0;60.0;1283850093.0
67.0;60.0;1283850123.0
118.0;128.0;1283850312.0
118.0;102.0;1283850312.0
118.0;83.0;1283850312.0
82.0;32.0;1283850315.0
118.0;154.0;1283850851.0
118.0;66.0;1283850851.0
118.0;64.0;1283850851.0
152.0;90.0;1283851063.0
150.0;61.0;1283851118.0
47.0;57.0;1283851325.0
83.0;116.0;1283851339.0
47.0;72.0;1283851345.0
44.0;32.0;1283851361.0
47.0;94.0;1283851369.0
35.0;83.0;1283851497.0
35.0;124.0;1283851497.0
35.0;15.0;1283851497.0
35.0;74.0;1283851497.0
35.0;117.0;1283851497.0
35.0;13.0;1283851497.0
83.0;35.0;1283851674.0
58.0;60.0;1283851679.0
90.0;17.0;1283851760.0
90.0;97.0;1283851760.0
64.0;62.0;1283851853.0
74.0;35.0;1283851877.0
74.0;35.0;1283851881.0
64.0;57.0;1283851923.0
88.0;64.0;1283852053.0
88.0;110.0;1283852053.0
88.0;51.0;1283852053.0
64.0;88.0;1283852214.0
117.0;35.0;1283852894.0
80.0;11.0;1283853023.0
116.0;83.0;1283853115.0
133.0;97.0;1283853270.0
52.0;94.0;1283853827.0
52.0;72.0;1283853927.0
52.0;98.0;1283853927.0
52.0;22.0;1283853927.0
52.0;94.0;1283853927.0
52.0;112.0;1283853927.0
52.0;105.0;1283853927.0
69.0;153.0;1283853967.0
37.0;57.0;1283854038.0
37.0;112.0;1283854038.0
37.0;98.0;1283854038.0
37.0;105.0;1283854038.0
37.0;94.0;1283854038.0
37.0;22.0;1283854038.0
94.0;37.0;1283854045.0
110.0;88.0;1283854085.0
105.0;60.0;1283854385.0
133.0;135.0;1283854390.0
133.0;97.0;1283854390.0
133.0;30.0;1283854390.0
105.0;37.0;1283854391.0
97.0;90.0;1283854397.0
135.0;133.0;1283854430.0
143.0;30.0;1283854658.0
105.0;52.0;1283854663.0
52.0;11.0;1283854699.0
135.0;133.0;1283854743.0
135.0;97.0;1283854743.0
72.0;52.0;1283854866.0
133.0;135.0;1283854960.0
133.0;97.0;1283855069.0
97.0;133.0;1283855349.0
97.0;135.0;1283855372.0
17.0;90.0;1283855992.0
18.0;90.0;1283856229.0
18.0;154.0;1283856229.0
153.0;69.0;1283856259.0
103.0;81.0;1283856427.0
102.0;94.0;1283856454.0
